"",id,courtType,courtCases,judgmentType,judges,textContent,keywords,judgmentDate
689,290983,COMMON,[{'caseNumber': 'I C 1360/16'}],SENTENCE,"[{'name': 'Sylwia Staniszewska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I C 1360/16 WYROK ZAOCZNY W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 7 lutego 2017 r. Sąd Rejonowy w Szczytnie I Wydział Cywilny w składzie następującym: Przewodniczący: SSR Sylwia Stanis...,[],2017-02-07
690,290984,COMMON,[{'caseNumber': 'I C 1363/16'}],SENTENCE,"[{'name': 'Sylwia Staniszewska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I C 1363/16 upr. WYROK ZAOCZNY W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 7 lutego 2017 r. Sąd Rejonowy w Szczytnie I Wydział Cywilny w składzie następującym: Przewodniczący: SSR Sylwia S...,[],2017-02-07
691,67701,COMMON,[{'caseNumber': 'VI C 1265/13'}],REGULATION,[],"Sygn. akt VI C 1265/13 UZASADNIENIE (...) Towarzystwo (...) w G. wytoczyło powództwo przeciwko D. S., T. S. oraz A. S. o ochronę naruszonego posiadania, wnosząc o nakazanie pozwanym dopuszczenia d...",[ochrona posiadania],2014-06-18
692,67702,COMMON,[{'caseNumber': 'VI C 1265/13'}],SENTENCE,"[{'name': 'Katarzyna Wilchowska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt VI C 1265/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 30 maja 2014 r. Sąd Rejonowy w Szczytnie VI Zamiejscowy Wydział Cywilny z siedzibą w Piszu w składzie: Przewodniczący: SSR Kat...,[ochrona posiadania],2014-05-30
693,67704,COMMON,[{'caseNumber': 'VI C 232/14'}],SENTENCE,"[{'name': 'Anna Lisowska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt VI C 232/14 upr. WYROK ZAOCZNY W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 5 czerwca 2014 r. Sąd Rejonowy w Szczytnie VI Zamiejscowy Wydział Cywilny z siedzibą w Piszu w składzie: Przewodni...,[zobowiązanie],2014-06-05
694,67705,COMMON,[{'caseNumber': 'VI C 279/14'}],REGULATION,[],"Sygn. akt VI C 279/14 UZASADNIENIE Powód (...) Spółka Akcyjna z siedzibą w B. wniósł w elektronicznym postępowaniu upominawczym o zasądzenie od pozwanej B. C. kwoty 1.032,00 zł wraz z ustawowymi o...",[cesja],2014-06-13
695,67706,COMMON,[{'caseNumber': 'VI C 279/14'}],SENTENCE,"[{'name': 'Katarzyna Wilchowska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt VI C 279/14 upr. WYROK ZAOCZNY W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 4 czerwca 2014 r. Sąd Rejonowy w Szczytnie VI Zamiejscowy Wydział Cywilny z siedzibą w Piszu w składzie: Przewodni...,[cesja],2014-06-04
696,67707,COMMON,[{'caseNumber': 'VI C 280/14'}],SENTENCE,"[{'name': 'Katarzyna Wilchowska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt VI C 280/14 upr. WYROK ZAOCZNY W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 28 maja 2014 r. Sąd Rejonowy w Szczytnie VI Zamiejscowy Wydział Cywilny z siedzibą w Piszu w składzie: Przewodnicz...,[cesja],2014-05-28
697,67708,COMMON,[{'caseNumber': 'VI C 280/14'}],REGULATION,[],Sygn. akt VI C 280/14 UZASADNIENIE Powód easyDEBT Niestandaryzowany Sekurytyzacyjny Fundusz Inwestycyjny Zamknięty z siedzibą w W. wniósł w elektronicznym postępowaniu upominawczym o zasądzenie od...,[cesja],2014-06-13
698,67709,COMMON,[{'caseNumber': 'VI C 634/13'}],SENTENCE,"[{'name': 'Anna Lisowska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt VI C 634/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 10 czerwca 2014 r. Sąd Rejonowy w Szczytnie VI Zamiejscowy Wydział Cywilny z siedzibą w Piszu w składzie: Przewodniczący: SSR A...,[zadośćuczynienie],2014-06-10
699,67710,COMMON,[{'caseNumber': 'VI Ns 472/13'}],REGULATION,[],"Sygn. akt VI Ns 472/13 UZASADNIENIE H. O. wniosła o stwierdzenie nabycia spadku po mężu A. O. zmarłym w dniu 6 lipca 2013r. roku w K. , Niemcy i tam też ostatnio stale zamieszkałym. Wnioskodawczyn...",[stwierdzenie nabycia spadku],2014-07-14
700,67711,COMMON,[{'caseNumber': 'VI Ns 472/13'}],DECISION,"[{'name': 'Anna Lisowska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt VI Ns 472/13 POSTANOWIENIE Dnia 10 czerwca 2014 r. Sąd Rejonowy w Szczytnie VI Zamiejscowy Wydział Cywilny z siedzibą w Piszu w składzie następującym: Przewodniczący: SSR Anna Lisowska P...,[stwierdzenie nabycia spadku],2014-06-10
701,57775,COMMON,[{'caseNumber': 'I Ca 210/14'}],SENTENCE,"[{'name': 'Cezary Olszewski', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}, {'name': 'Małgorzata Szostak-Szydłowska', 'function': None, 'specialRoles': []}, {'name': 'Mirosław Kowalewski...",Sygn. aktI.Ca 210/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 9 lipca 2014r. Sąd Okręgowy w Suwałkach I Wydział Cywilny w składzie następującym: Przewodniczący: SSO Cezary Olszewski (spr.) S...,[],2014-07-09
702,57776,COMMON,[{'caseNumber': 'I Ca 213/14'}],DECISION,"[{'name': 'Jacek Sowul', 'function': None, 'specialRoles': []}, {'name': 'Joanna Walczuk', 'function': None, 'specialRoles': []}, {'name': 'Mirosław Krzysztof Derda', 'function': None, 'specialRol...",Sygn. aktI.Ca 213/14 POSTANOWIENIE Dnia 20 sierpnia 2014 roku Sąd Okręgowy w Suwałkach I Wydział Cywilny w składzie następującym: Przewodniczący: SSO Mirosław Krzysztof Derda (spr.) Sędziowie SSO ...,[],2014-08-20
703,57777,COMMON,[{'caseNumber': 'I Cz 256/14'}],DECISION,"[{'name': 'Cezary Olszewski', 'function': None, 'specialRoles': []}, {'name': 'Małgorzata Szostak-Szydłowska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}, {'name': 'Mirosław Krzysztof ...",Sygn. akt I. Cz 256/14 POSTANOWIENIE Dnia 28 sierpnia 2014 roku Sąd Okręgowy w Suwałkach I Wydział Cywilny w składzie następującym: Przewodniczący: SSO Małgorzata Szostak-Szydłowska (spr.) Sędziow...,[],2014-08-28
704,58918,COMMON,[{'caseNumber': 'I Ca 152/14'}],DECISION,"[{'name': 'Antoni Czeszkiewicz', 'function': None, 'specialRoles': []}, {'name': 'Cezary Olszewski', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}, {'name': 'Grażyna Zielińska', 'function...",Sygn. aktI.Ca 152/14 POSTANOWIENIE Dnia 14 maja 2014 roku Sąd Okręgowy w Suwałkach I Wydział Cywilny w składzie następującym: Przewodniczący: SSO Cezary Olszewski (spr.) Sędziowie SSO Antoni Czesz...,[],2014-05-14
705,58920,COMMON,[{'caseNumber': 'I Ca 250/14'}],SENTENCE,"[{'name': 'Antoni Czeszkiewicz', 'function': None, 'specialRoles': []}, {'name': 'Cezary Olszewski', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}, {'name': 'Małgorzata Szostak-Szydłowska...",Sygn. aktI.Ca 250/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 27 sierpnia 2014r. Sąd Okręgowy w Suwałkach I Wydział Cywilny w składzie następującym: Przewodniczący: SSO Cezary Olszewski (spr...,[],2014-08-27
706,60349,COMMON,[{'caseNumber': 'I C 848/13'}],SENTENCE,"[{'name': 'Małgorzata Szostak-Szydłowska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I.C 848/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 26 sierpnia 2014 roku Sąd Okręgowy w Suwałkach I Wydział Cywilny w składzie następującym: Przewodniczący SSO Małgorzata Szostak-...,[],2014-08-26
707,60350,COMMON,[{'caseNumber': 'I Ca 92/14'}],SENTENCE,"[{'name': 'Antoni Czeszkiewicz', 'function': None, 'specialRoles': []}, {'name': 'Cezary Olszewski', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}, {'name': 'Małgorzata Szostak Szydłowska...",Sygn. aktI.Ca 92/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 29 sierpnia 2014r. Sąd Okręgowy w Suwałkach I Wydział Cywilny w składzie następującym: Przewodniczący: Cezary Olszewski Sędziowie...,[],2014-08-29
708,61345,COMMON,[{'caseNumber': 'I Ca 225/14'}],SENTENCE,"[{'name': 'Jacek Sowul', 'function': None, 'specialRoles': []}, {'name': 'Joanna Walczuk', 'function': None, 'specialRoles': []}, {'name': 'Mirosław Krzysztof Derda', 'function': None, 'specialRol...",Sygn. aktI.Ca 225/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 20 sierpnia 2014r. Sąd Okręgowy w Suwałkach I Wydział Cywilny w składzie następującym: Przewodniczący: SSO Mirosław Krzysztof De...,[],2014-08-20
709,61346,COMMON,[{'caseNumber': 'I Ca 258/14'}],DECISION,"[{'name': 'Antoni Czeszkiewicz', 'function': None, 'specialRoles': []}, {'name': 'Cezary Olszewski', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}, {'name': 'Małgorzata Szostak-Szydłowska...",Sygn. aktI.Ca 258/14 POSTANOWIENIE Dnia 10 września 2014 roku Sąd Okręgowy w Suwałkach I Wydział Cywilny w składzie następującym: Przewodniczący: SSO Cezary Olszewski Sędziowie SO Antoni Czeszkiew...,[],2014-09-10
710,64383,COMMON,[{'caseNumber': 'I Ca 185/14'}],DECISION,"[{'name': 'Cezary Olszewski', 'function': None, 'specialRoles': []}, {'name': 'Dariusz Małkiński', 'function': None, 'specialRoles': []}, {'name': 'Mirosław Krzysztof Derda', 'function': None, 'sp...",Sygn. aktI.Ca 185/14 POSTANOWIENIE Dnia 19 września 2014 roku Sąd Okręgowy w Suwałkach I Wydział Cywilny w składzie następującym: Przewodniczący: SSO Mirosław Krzysztof Derda Sędziowie SSO Dariusz...,[],2014-09-19
711,66528,COMMON,[{'caseNumber': 'I C 557/14'}],SENTENCE,"[{'name': 'Jolanta Dubińska-Francke', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I C 557/14 upr. WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 21 października 2014 r. Sąd Rejonowy w Augustowie I Wydział Cywilny w składzie następującym: Przewodniczący: SSR Jolanta D...,[przedawnienie],2014-10-21
712,69268,COMMON,[{'caseNumber': 'I C 559/14'}],SENTENCE,"[{'name': 'Małgorzata Joanna Kisiel', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I C 559/14 upr. PROTOKÓŁ Na rozprawie dnia 29.10. 2014r. od powoda nikt się nie stawił - powód i jego pełnomocnik o terminie powiadomieni prawidłowo. Pozwany nie stawił się pomimo należ...,[umowa],2014-10-29
713,73873,COMMON,[{'caseNumber': 'I C 514/14'}],SENTENCE,"[{'name': 'Jolanta Dubińska-Francke', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I C 514/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 4 grudnia 2014 r. Sąd Rejonowy w Augustowie I Wydział Cywilny w składzie następującym: Przewodniczący: SSR Jolanta Dubińska-Fra...,[służebność],2014-12-04
714,73881,COMMON,[{'caseNumber': 'I Ns 468/14'}],DECISION,"[{'name': 'Małgorzata Joanna Kisiel', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I Ns 468/14 POSTANOWIENIE Dnia 5 listopada 2014 r. Sąd Rejonowy w Augustowie I Wydział Cywilny w składzie następującym: Przewodniczący: SSR Małgorzata Joanna Kisiel Protokolant: sekr. są...,[stwierdzenie nabycia spadku],2014-11-05
715,127238,COMMON,[{'caseNumber': 'I C 621/14'}],SENTENCE,"[{'name': 'Małgorzata Joanna Kisiel', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I C 621/14 upr. PROTOKÓŁ Na rozprawie dnia 12.11.2014r. od powoda nikt się nie stawił - powód i jego pełnomocnik o terminie powiadomieni prawidłowo. Pozwana nie stawiła się pomimo należ...,[umowa],2014-11-12
716,143152,COMMON,[{'caseNumber': 'I C 363/13'}],SENTENCE,"[{'name': 'Jolanta Dubińska-Francke', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I C 363/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 23 stycznia 2014 r. Sąd Rejonowy w Augustowie I Wydział Cywilny w składzie następującym: Przewodniczący: SSR Jolanta Dubińska -...,[],2014-01-23
717,143153,COMMON,[{'caseNumber': 'I C 402/13'}],SENTENCE,"[{'name': 'Jolanta Dubińska-Francke', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I C 402/13 upr. Protokół Na rozprawie dnia 13 stycznia 2014r. od powoda nikt się nie stawił się - powód i jego pełnomocnik o terminie powiadomiony prawidłowo. Pozwany nie stawił się pom...,[umowa],2014-01-13
718,143154,COMMON,[{'caseNumber': 'I C 414/13'}],SENTENCE,"[{'name': 'Jolanta Dubińska-Francke', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I C 414/13 upr. Protokół Na rozprawie dnia 14.01.2014r. od powoda nikt się nie stawił - powód i jego pełnomocnik o terminie powiadomieni prawidłowo. Pozwany nie stawił się pomimo należy...,[umowa],2014-01-14
719,143155,COMMON,[{'caseNumber': 'I C 416/13'}],SENTENCE,"[{'name': 'Jolanta Dubińska-Francke', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I C 416/13 upr. Protokół Na rozprawie dnia 14.01.2014r. od powoda nikt się nie stawił - powód i jego pełnomocnik o terminie powiadomieni prawidłowo. Pozwany nie stawił się pomimo należy...,[],2014-01-14
720,143157,COMMON,[{'caseNumber': 'I C 453/13'}],SENTENCE,"[{'name': 'Jolanta Dubińska-Francke', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I C 453/13 upr. Protokół Na rozprawie dnia 31.12.2013r. od powoda nikt się nie stawił – powód i jego pełnomocnik o terminie powiadomieni prawidłowo. Pozwany nie stawił się pomimo należy...,[],2013-12-31
721,210839,COMMON,[{'caseNumber': 'I C 825/12'}],SENTENCE,"[{'name': 'Anna Chlebowicz-Tylenda', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I C 825/12 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 22 grudnia 2015 r. Sąd Rejonowy w Olecku I Wydział Cywilny w składzie następującym: Przewodniczący: SSR Anna Chlebowicz - Tylen...,[],2015-12-22
722,212795,COMMON,[{'caseNumber': 'I C 515/13'}],SENTENCE,"[{'name': 'Katarzyna Jakubowska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt C 515/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 18 września 2015 r. Sąd Rejonowy w Olecku Wydział I Cywilny w składzie następującym: Przewodniczący SSR Katarzyna Jakubowska Proto...,[odszkodowanie],2015-09-18
723,217757,COMMON,[{'caseNumber': 'I Ns 749/14'}],DECISION,"[{'name': 'Katarzyna Jakubowska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I Ns 749/14 POSTANOWIENIE Dnia 9 lutego 2015r. Sąd Rejonowy w Olecku I Wydział Cywilny w składzie następującym: Przewodniczący: SSR Katarzyna Jakubowska Protokolant: sekr. sądowy Andrzej...,[służebność przesyłu],2015-02-09
724,224951,COMMON,[{'caseNumber': 'I C 76/15'}],SENTENCE,"[{'name': 'Adam Kowalczyk', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]","Sygn. akt I. C. 76/15 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 3 grudnia 2015 roku, Sąd Rejonowy w Olecku Wydział I Cywilny w składzie następującym: Przewodniczący SSR Adam Kowalczyk Protoko...",[ubezpieczenie majątkowe],2015-12-03
725,226372,COMMON,[{'caseNumber': 'I C 625/14'}],SENTENCE,"[{'name': 'Katarzyna Jakubowska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt C 625/14 WYROK ZAOCZNY W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 19 stycznia 2015 r. Sąd Rejonowy w Olecku Wydział I Cywilny w składzie następującym: Przewodniczący SSR Katarzyna Jakubows...,[zwolnienie spod egzekucji],2015-01-19
726,237481,COMMON,[{'caseNumber': 'I C 85/14'}],SENTENCE,"[{'name': 'Katarzyna Jakubowska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt C 85/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 30 grudnia 2015 r. Sąd Rejonowy w Olecku Wydział I Cywilny w składzie następującym: Przewodniczący SSR Katarzyna Jakubowska Protoko...,[odszkodowanie],2015-12-30
727,237650,COMMON,[{'caseNumber': 'I C 166/15'}],SENTENCE,"[{'name': 'Katarzyna Jakubowska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 166/15 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 13 lipca 2015 r. Sąd Rejonowy w Olecku Wydział I Cywilny w składzie następującym: Przewodniczący SSR Katarzyna Jakubowska Protok...,[skarga pauliańska],2015-07-13
728,239889,COMMON,[{'caseNumber': 'I C 8/15'}],SENTENCE,"[{'name': 'Katarzyna Jakubowska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt I C 8/15 WYROK ŁĄCZNY W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 1 lipca 2015 r. Sąd Rejonowy w Olecku Wydział I Cywilny w składzie następującym: Przewodniczący SSR Katarzyna Jakubowska Pr...,[bezpodstawne wzbogacenie],2015-07-01
729,241388,COMMON,[{'caseNumber': 'I C 373/15'}],SENTENCE,"[{'name': 'Adam Kowalczyk', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]","Sygn. akt: I. C. 373/15 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 17 września 2015 roku, Sąd Rejonowy w Olecku I. Wydział Cywilny w składzie następującym: Przewodniczący: SSR Adam Kowalczyk P...",[],2015-09-17
730,335941,COMMON,[{'caseNumber': 'I C 299/17'}],DECISION,[],Sygn. akt I C 299/17 POSTANOWIENIE Dnia 5 lutego 2018r. Referendarz Sądowy w Sądzie Rejonowym w Olecku Wydziale I Cywilnym K. K. po rozpoznaniu w dniu 05/02/2018 roku w Olecku na posiedzeniu nieja...,[],2018-02-05
731,57770,COMMON,[{'caseNumber': 'I C 764/13'}],SENTENCE,"[{'name': 'Agnieszka Kluczyńska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I. C. 764/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 27 lutego 2014 r. Sąd Rejonowy w Suwałkach I. Wydział Cywilny w składzie następującym: Przewodniczący: SSR Agnieszka Kluczyńs...,[],2014-02-27
732,58709,COMMON,[{'caseNumber': 'I C 1547/13'}],SENTENCE,"[{'name': 'Aneta Ineza Sztukowska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I. C. 1547/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 25 czerwca 2014 r. Sąd Rejonowy w Suwałkach I. Wydział Cywilny w składzie następującym: Przewodniczący: SSR Aneta Ineza Sztu...,[],2014-06-25
733,59610,COMMON,[{'caseNumber': 'I C 1818/13'}],SENTENCE,"[{'name': 'Aneta Ineza Sztukowska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I. C. 1818/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 24 lipca 2014 r. Sąd Rejonowy w Suwałkach I. Wydział Cywilny w składzie następującym: Przewodniczący: SSR Aneta Ineza Sztuko...,[],2014-07-24
734,63215,COMMON,[{'caseNumber': 'I C 140/13'}],SENTENCE,"[{'name': 'Agnieszka Kluczyńska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I. C. 140/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 27 czerwca 2014 r. Sąd Rejonowy w Suwałkach I. Wydział Cywilny w składzie następującym: Przewodniczący: SSR Agnieszka Kluczyń...,[],2014-06-27
735,67696,COMMON,[{'caseNumber': 'I C 1069/14'}],SENTENCE,"[{'name': 'Aneta Ineza Sztukowska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I. C. 1069/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 15 września 2014 r. Sąd Rejonowy w Suwałkach I. Wydział Cywilny w składzie następującym: Przewodniczący: SSR Aneta Ineza Szt...,[],2014-09-15
736,126967,COMMON,[{'caseNumber': 'I C 1667/13'}],SENTENCE,"[{'name': 'Aneta Ineza Sztukowska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I. C. 1667/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 20 października 2014 r. Sąd Rejonowy w Suwałkach I. Wydział Cywilny w składzie następującym: Przewodniczący: SSR Aneta Ineza...,[],2014-10-20
737,126980,COMMON,[{'caseNumber': 'I C 824/13'}],SENTENCE,"[{'name': 'Agnieszka Kluczyńska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I. C. 824/13 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 20 lutego 2014 r. Sąd Rejonowy w Suwałkach I. Wydział Cywilny w składzie następującym: Przewodnicząca: SSR Agnieszka Kluczyńs...,[zadośćuczynienie],2014-02-20
738,130939,COMMON,[{'caseNumber': 'I C 641/14'}],REASONS,[],"Sygn. akt I. C. 641/14 UZASADNIENIE Powodowie P. R. i S. R. wystąpili przeciwko W. P. (1) z pozwem o zapłatę kwoty 6.352,69 zł wraz z odsetkami ustawowymi liczonymi od dnia 30 grudnia 2013 roku do...",[],2015-02-02
739,130940,COMMON,[{'caseNumber': 'I C 641/14'}],SENTENCE,"[{'name': 'Agnieszka Kluczyńska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I. C. 641/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 13 stycznia 2015 r. Sąd Rejonowy w Suwałkach I. Wydział Cywilny w składzie następującym: Przewodniczący: SSR Agnieszka Kluczy...,[],2015-01-13
740,131467,COMMON,[{'caseNumber': 'I Ns 324/14'}],DECISION,"[{'name': 'Aneta Ineza Sztukowska', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}]",Sygn. akt: I. Ns. 324/14 POSTANOWIENIE Dnia 29 stycznia 2015 r. Sąd Rejonowy w Suwałkach I. Wydział Cywilny w składzie następującym: Przewodniczący: SSR Aneta Ineza Sztukowska Protokolant: stażyst...,[],2015-01-29
741,62297,COMMON,[{'caseNumber': 'I Ca 152/14'}],SENTENCE,"[{'name': 'Grzegorz Zabielski', 'function': None, 'specialRoles': []}, {'name': 'Jerzy Dymke', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}, {'name': 'Tomasz Sagała', 'function': None, '...",Sygn. akt I Ca 152/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 2 września 2014r. Sąd Okręgowy w Ostrołęce Wydział I Cywilny w składzie: Przewodniczący- Sędzia SO Jerzy Dymke - spr. Sędzia SO...,[nieruchomości],2014-09-02
742,62298,COMMON,[{'caseNumber': 'I Ca 239/14'}],DECISION,"[{'name': 'Grzegorz Zabielski', 'function': None, 'specialRoles': []}, {'name': 'Jerzy Dymke', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}, {'name': 'Tomasz Sagała', 'function': None, '...",Sygn. akt I Ca 239 /14 POSTANOWIENIE Dnia 2 września 2014 r. Sąd Okręgowy w Ostrołęce Wydział I Cywilny w składzie: Przewodniczący- Sędzia SO Jerzy Dymke – spr. Sędzia SO Tomasz Sagała Sędzia SO G...,[zasiedzenie],2014-09-02
743,63745,COMMON,[{'caseNumber': 'I Ca 253/14'}],SENTENCE,"[{'name': 'Grażyna Szymańska Pasek', 'function': None, 'specialRoles': []}, {'name': 'Grzegorz Zabielski', 'function': None, 'specialRoles': ['PRESIDING_JUDGE']}, {'name': 'Monika Strzyżewska', 'f...",Sygn. akt I Ca 253/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 16 września 2014r. Sąd Okręgowy w Ostrołęce Wydział I Cywilny w składzie: Przewodniczący- Sędzia SO Grzegorz Zabielski – spr. S...,[wynagrodzenie za bezumowne korzystanie],2014-09-16
744,63746,COMMON,[{'caseNumber': 'I Ca 489/13'}],DECISION,"[{'name': 'Barbara Chojnowska', 'function': None, 'specialRoles': []}, {'name': 'Jerzy Dymke', 'function': None, 'specialRoles': []}, {'name': 'Lucyna Bąk', 'function': None, 'specialRoles': ['PRE...","Sygn. akt I Ca 489/13 POSTANOWIENIE Dnia 16 lipca 2014r. Sąd Okręgowy w Ostrołęce Wydział I Cywilny w składzie: Przewodnicząca: SSO Lucyna Bąk Sędziowie: SO Barbara Chojnowska, SO Jerzy Dymke (spr...",[zasiedzenie],2014-07-16
745,64384,COMMON,[{'caseNumber': 'I Ca 237/14'}],SENTENCE,"[{'name': 'Jerzy Dymke', 'function': None, 'specialRoles': []}, {'name': 'Małgorzata Mikos-Bednarz', 'function': None, 'specialRoles': []}, {'name': 'Tomasz Sagała', 'function': None, 'specialRole...",Sygn. akt I Ca 237/14 WYROK W IMIENIU RZECZYPOSPOLITEJ POLSKIEJ Dnia 10 września 2014r. Sąd Okręgowy w Ostrołęce Wydział I Cywilny w składzie: Przewodniczący- Sędzia SO Tomasz Sagała – spr. Sędzia...,[księgi wieczyste],2014-09-10
